Name,Property Title,Price,Location,Total_Area,Price_per_SQFT,Description,Baths,Balcony
Property_9860,4 BHK,8600000.0,Gollarapalya Hosahalli,1905.0,4514.435695538058,Built-up  Area,3.0,No
Property_9861,6 Bedroom,30000000.0,8th Block Jayanagar,2000.0,15000.0,Built-up  Area,6.0,Yes
Property_9862,2 BHK,4700000.0,Uttarahalli,1125.0,4177.777777777777,Super built-up  Area,2.0,Yes
Property_9863,6 Bedroom,7500000.0,9th Phase JP Nagar,600.0,12500.0,Plot  Area,6.0,Yes
Property_9864,4 Bedroom,10500000.0,Chikkabanavar,1500.0,7000.0,Built-up  Area,4.0,Yes
Property_9865,3 BHK,8500000.0,Bannerghatta Road,1725.0,4927.536231884058,Built-up  Area,3.0,Yes
Property_9866,2 BHK,3600000.0,Dodda Banaswadi,1120.0,3214.285714285714,Super built-up  Area,2.0,Yes
Property_9867,3 BHK,7500000.0,Brookefield,1750.0,4285.714285714285,Super built-up  Area,2.0,Yes
Property_9868,3 BHK,7700000.0,7th Phase JP Nagar,2000.0,3850.0,Super built-up  Area,3.0,Yes
Property_9869,3 BHK,9800000.0,Koramangala,1745.0,5616.045845272206,Built-up  Area,3.0,Yes
Property_9870,5 Bedroom,9500000.0,Bagalakunte,750.0,12666.666666666666,Plot  Area,3.0,Yes
Property_9871,3 BHK,5525000.0,Uttarahalli,1270.0,4350.393700787402,Super built-up  Area,2.0,Yes
Property_9872,5 BHK,42000000.0,Iblur Village,5384.0,7800.891530460624,Super built-up  Area,5.0,Yes
Property_9873,2 BHK,7200000.0,Sahakara Nagar,1180.0,6101.6949152542375,Super built-up  Area,2.0,Yes
Property_9874,2 BHK,7500000.0,Shanti Nagar,1130.0,6637.168141592921,Built-up  Area,2.0,Yes
Property_9875,4 BHK,19700000.0,Old Airport Road,2774.0,7101.658255227109,Super built-up  Area,4.0,Yes
Property_9876,3 BHK,9500000.0,Ardendale,1723.0,5513.6390017411495,Super built-up  Area,3.0,Yes
Property_9877,2 BHK,7050000.0,Mysore Road,1175.0,6000.0,Built-up  Area,2.0,Yes
Property_9878,3 BHK,11200000.0,Ambalipura,1607.0,6969.508400746733,Super built-up  Area,2.0,Yes
Property_9879,2 BHK,6200000.0,Varanasi,1334.0,4647.67616191904,Built-up  Area,2.0,Yes
Property_9880,5 Bedroom,13000000.0,Vishwapriya Layout,2800.0,4642.857142857143,Built-up  Area,5.0,Yes
Property_9881,3 BHK,12800000.0,Bellandur,1138.0,11247.80316344464,Super built-up  Area,3.0,Yes
Property_9882,2 BHK,7000000.0,Bannerghatta,1113.0,6289.308176100629,Super built-up  Area,2.0,Yes
Property_9883,3 BHK,5800000.0,9th Phase JP Nagar,1300.0,4461.538461538462,Built-up  Area,2.0,Yes
Property_9884,4 Bedroom,35000000.0,Judicial Layout,2400.0,14583.333333333334,Plot  Area,4.0,No
Property_9885,2 BHK,6000000.0,Sahakara Nagar,1200.0,5000.0,Built-up  Area,2.0,Yes
Property_9886,3 BHK,19000000.0,cooketown,1900.0,10000.0,Super built-up  Area,3.0,Yes
Property_9887,4 BHK,55900000.0,Jakkur,5150.0,10854.368932038835,Super built-up  Area,4.0,Yes
Property_9888,5 Bedroom,29000000.0,2nd Stage Nagarbhavi,1200.0,24166.666666666668,Plot  Area,5.0,No
Property_9889,4 BHK,23400000.0,Whitefield,2956.0,7916.102841677944,Super built-up  Area,5.0,No
Property_9890,5 Bedroom,16500000.0,Begur Road,1100.0,15000.0,Plot  Area,5.0,Yes
Property_9891,2 BHK,9700000.0,Panathur,1398.0,6938.483547925608,Super built-up  Area,2.0,Yes
Property_9892,2 Bedroom,6600000.0,Margondanahalli,1152.0,5729.166666666667,Plot  Area,1.0,No
Property_9893,4 Bedroom,32500000.0,Rajarajeshwarinagar,1200.0,27083.333333333332,Plot  Area,5.0,No
Property_9894,2 BHK,4495000.0,Nagavara,1110.0,4049.5495495495497,Super built-up  Area,2.0,Yes
Property_9895,2 BHK,4700000.0, Devarachikkanahalli,1116.0,4211.469534050179,Built-up  Area,2.0,Yes
Property_9896,2 BHK,3384000.0000000005,Babusapalaya,1061.0,3189.4439208294066,Super built-up  Area,2.0,Yes
Property_9897,1 BHK,8680000.0,Malleshwaram,620.0,14000.0,Super built-up  Area,1.0,Yes
Property_9898,3 BHK,5200000.0,7th Phase JP Nagar,1300.0,4000.0,Super built-up  Area,2.0,Yes
Property_9899,2 BHK,5700000.0,Yelahanka,1270.0,4488.188976377953,Built-up  Area,2.0,Yes
Property_9900,2 BHK,5000000.0,Peenya,966.0,5175.983436853002,Super built-up  Area,2.0,Yes
Property_9901,4 Bedroom,11000000.0,AMS Layout,1200.0,9166.666666666666,Plot  Area,4.0,Yes
Property_9902,4 Bedroom,24900000.0,Kodigehalli,1320.0,18863.636363636364,Plot  Area,4.0,Yes
Property_9903,4 BHK,29700000.0,Iblur Village,3596.0,8259.176863181312,Super built-up  Area,5.0,Yes
Property_9904,3 BHK,13100000.0,Kathriguppe IV Phase,1630.0,8036.80981595092,Super built-up  Area,3.0,Yes
Property_9905,5 BHK,7200000.0,Kodipalya,600.0,12000.0,Super built-up  Area,6.0,Yes
Property_9906,4 Bedroom,6000000.0,Ramchandrapuram,600.0,10000.0,Plot  Area,4.0,Yes
Property_9907,2 BHK,6500000.0,Amruthahalli,1202.0,5407.65391014975,Super built-up  Area,2.0,Yes
Property_9908,4 Bedroom,25000000.0,Pampa Extension,1200.0,20833.333333333332,Plot  Area,4.0,Yes
Property_9909,2 BHK,8000000.0,Jakkur,1300.0,6153.846153846154,Built-up  Area,2.0,Yes
Property_9910,6 Bedroom,33000000.0,Uttarahalli,1200.0,27500.0,Plot  Area,6.0,Yes
Property_9911,3 BHK,7000000.0,Electronic City,1360.0,5147.058823529412,Super built-up  Area,2.0,Yes
Property_9912,2 BHK,6918000.000000001,Hennur Road,1155.0,5989.6103896103905,Super built-up  Area,2.0,Yes
Property_9913,3 BHK,31000000.0,Hosakerehalli,2378.0,13036.164844407065,Super built-up  Area,3.0,Yes
Property_9914,2 BHK,3800000.0,Hulimavu,1011.0,3758.6547972304647,Super built-up  Area,2.0,Yes
Property_9915,2 BHK,7200000.0,HSR Layout,1203.0,5985.037406483791,Built-up  Area,2.0,Yes
Property_9916,3 BHK,11300000.0,Hebbal,1645.0,6869.300911854103,Super built-up  Area,3.0,Yes
Property_9917,3 BHK,5000000.0,Horamavu Agara,1364.0,3665.689149560117,Super built-up  Area,2.0,Yes
Property_9918,2 Bedroom,3600000.0,Anekal,1200.0,3000.0,Plot  Area,1.0,Yes
Property_9919,1 BHK,4100000.0,KR Layout,1050.0,3904.7619047619046,Built-up  Area,2.0,Yes
Property_9920,3 BHK,6600000.0,Kothanur,1365.0,4835.1648351648355,Super built-up  Area,3.0,Yes
Property_9921,3 BHK,7000000.0,Jigani,1252.0,5591.054313099042,Super built-up  Area,3.0,Yes
Property_9922,3 BHK,6500000.0,Jigani,1221.0,5323.505323505324,Super built-up  Area,3.0,Yes
Property_9923,2 BHK,5800000.0,Panathur,1065.0,5446.0093896713615,Built-up  Area,2.0,Yes
Property_9924,3 BHK,5525000.0,Uttarahalli,1270.0,4350.393700787402,Super built-up  Area,2.0,Yes
Property_9925,2 BHK,4500000.0,Sahakara Nagar,1032.0,4360.46511627907,Built-up  Area,2.0,Yes
Property_9926,4 BHK,32500000.0,Frazer Town,2900.0,11206.896551724138,Super built-up  Area,4.0,Yes
Property_9927,3 BHK,6900000.0,Sector 2 HSR Layout,1515.0,4554.455445544554,Super built-up  Area,2.0,Yes
Property_9928,2 BHK,5200000.0,Akshaya Vana,1427.0,3644.008409250175,Super built-up  Area,2.0,Yes
Property_9929,2 BHK,5000000.0,Magadi Road,940.0,5319.148936170212,Super built-up  Area,2.0,Yes
Property_9930,5 Bedroom,9500000.0,Medahalli,800.0,11875.0,Plot  Area,5.0,Yes
Property_9931,3 BHK,8000000.0,Bannerghatta Road,1460.0,5479.45205479452,Super built-up  Area,2.0,Yes
Property_9932,3 BHK,17500000.0,Sarjapur  Road,2275.0,7692.307692307692,Super built-up  Area,4.0,Yes
Property_9933,3 BHK,9000000.0,9th Phase JP Nagar,1522.0,5913.272010512484,Super built-up  Area,3.0,Yes
Property_9934,3 Bedroom,38000000.0,Basaveshwara Nagar Yelahanka,3210.0,11838.006230529594,Plot  Area,4.0,Yes
Property_9935,2 BHK,4267000.0,Thanisandra,1185.0,3600.84388185654,Super built-up  Area,2.0,Yes
Property_9936,13 BHK,27500000.0,1Hoysalanagar,5425.0,5069.124423963133,Super built-up  Area,13.0,No
Property_9937,3 BHK,12500000.0,Banashankari,1800.0,6944.444444444444,Built-up  Area,3.0,Yes
Property_9938,2 BHK,4400000.0,Electronics City Phase 1,940.0,4680.851063829788,Super built-up  Area,2.0,Yes
Property_9939,4 Bedroom,13500000.0,Andrahalli,1200.0,11250.0,Plot  Area,4.0,Yes
Property_9940,3 BHK,7100000.0,Marathahalli,1530.0,4640.522875816993,Super built-up  Area,3.0,Yes
Property_9941,2 BHK,4800000.0,Gollahalli,1050.0,4571.428571428572,Built-up  Area,2.0,Yes
Property_9942,2 BHK,4900000.0,Subramanyapura,929.0,5274.48869752422,Super built-up  Area,2.0,Yes
Property_9943,4 Bedroom,14500000.0,Banjara Layout,3750.0,3866.6666666666665,Built-up  Area,5.0,Yes
Property_9944,3 BHK,7500000.0,Whitefield,1530.0,4901.9607843137255,Super built-up  Area,3.0,Yes
Property_9945,2 Bedroom,4800000.0,PC Palaya,900.0,5333.333333333333,Plot  Area,2.0,Yes
Property_9946,2 BHK,3422000.0,Vasanthapura,978.0,3498.9775051124743,Super built-up  Area,2.0,Yes
Property_9947,4 BHK,34500000.0,Sathya Sai Layout,4041.0,8537.490720118782,Built-up  Area,4.0,Yes
Property_9948,1 BHK,4382000.0,Ambalipura,770.0,5690.909090909091,Super built-up  Area,1.0,Yes
Property_9949,2 BHK,5500000.0,Kaval Byrasandra,1066.0,5159.474671669794,Built-up  Area,2.0,Yes
Property_9950,1 BHK,2800000.0,Electronic City,635.0,4409.4488188976375,Super built-up  Area,1.0,No
Property_9951,2 BHK,4500000.0,Whitefield,1015.0,4433.4975369458125,Super built-up  Area,2.0,Yes
Property_9952,2 BHK,5405000.0,Hebbal,1175.0,4600.0,Built-up  Area,2.0,No
Property_9953,4 Bedroom,13000000.0,Chikkabanavar,1200.0,10833.333333333334,Plot  Area,4.0,Yes
Property_9954,2 BHK,5000000.0,Vidyaranyapura,1188.0,4208.754208754209,Super built-up  Area,2.0,Yes
Property_9955,5 Bedroom,70000000.0,Indira Nagar,2400.0,29166.666666666668,Plot  Area,5.0,Yes
Property_9956,1 BHK,2500000.0,Soppahalli,620.0,4032.2580645161293,Super built-up  Area,1.0,Yes
Property_9957,2 BHK,7500000.0,Ejipura,1210.0,6198.347107438017,Built-up  Area,2.0,No
Property_9958,3 Bedroom,9000000.0,Attibele,1000.0,9000.0,Plot  Area,3.0,Yes
Property_9959,3 BHK,9900000.0,Rajaji Nagar,1500.0,6600.0,Super built-up  Area,2.0,No
Property_9960,4 Bedroom,19000000.0,Electronic City,1800.0,10555.555555555555,Plot  Area,3.0,Yes
Property_9961,2 BHK,4366000.0,Thanisandra,1185.0,3684.3881856540083,Super built-up  Area,2.0,Yes
Property_9962,3 BHK,13000000.0,Basavangudi,1600.0,8125.0,Built-up  Area,3.0,Yes
Property_9963,2 BHK,2800000.0,Gottigere,1100.0,2545.4545454545455,Super built-up  Area,2.0,Yes
Property_9964,2 BHK,6923000.0,Yelahanka,1300.0,5325.384615384615,Super built-up  Area,2.0,Yes
Property_9965,2 BHK,6800000.0,Kasavanhalli,1100.0,6181.818181818182,Super built-up  Area,2.0,Yes
Property_9966,2 BHK,2893000.0,Ambalipura,860.0,3363.953488372093,Super built-up  Area,2.0,Yes
Property_9967,2 BHK,6400000.0,Panathur,1007.0,6355.511420059583,Super built-up  Area,2.0,Yes
Property_9968,2 BHK,4800000.0,Akshaya Nagar,1100.0,4363.636363636364,Super built-up  Area,2.0,Yes
Property_9969,2 BHK,3800000.0,Whitefield,1187.0,3201.3479359730413,Super built-up  Area,2.0,Yes
Property_9970,2 BHK,7200000.0,R.T. Nagar,1150.0,6260.869565217391,Super built-up  Area,2.0,Yes
Property_9971,3 BHK,25200000.0,Nagavara,2400.0,10500.0,Super built-up  Area,3.0,Yes
Property_9972,2 BHK,4194000.0,Aavalahalli,1180.0,3554.237288135593,Super built-up  Area,2.0,Yes
Property_9973,3 BHK,8520000.0,Budigere,1820.0,4681.318681318681,Super built-up  Area,3.0,Yes
Property_9974,6 Bedroom,18000000.0,Hennur Bande,1200.0,15000.0,Plot  Area,6.0,Yes
Property_9975,3 Bedroom,77500000.0,Sector 1 HSR Layout,2400.0,32291.666666666668,Plot  Area,6.0,Yes
Property_9976,4 BHK,24600000.0,KR Puram,3628.0,6780.595369349504,Super built-up  Area,4.0,Yes
Property_9977,3 BHK,7000000.0,Kodbisanhalli,1430.0,4895.104895104895,Built-up  Area,3.0,Yes
Property_9978,2 BHK,4000000.0,Kanakpura Road,700.0,5714.285714285715,Super built-up  Area,2.0,Yes
Property_9979,2 Bedroom,7000000.0,Kattigenahalli,1200.0,5833.333333333333,Plot  Area,1.0,No
Property_9980,2 BHK,4077000.0000000005,Old Madras Road,1165.0,3499.570815450644,Super built-up  Area,2.0,Yes
Property_9981,3 BHK,11800000.0,Jalahalli,1569.0,7520.713830465264,Super built-up  Area,3.0,Yes
Property_9982,3 BHK,9500000.0,Basaveshwara Nagar Yelahanka,1950.0,4871.794871794872,Super built-up  Area,4.0,Yes
Property_9983,2 Bedroom,7000000.0,Jayanti Nagar,1200.0,5833.333333333333,Plot  Area,3.0,Yes
Property_9984,3 BHK,12500000.0,Yelahanka New Town,2437.0,5129.257283545343,Super built-up  Area,3.0,Yes
Property_9985,2 BHK,4670000.0,Marathahalli,950.0,4915.789473684211,Super built-up  Area,2.0,Yes
Property_9986,3 BHK,11500000.0,Bellandur,1685.0,6824.925816023739,Built-up  Area,3.0,Yes
Property_9987,4 BHK,20500000.0,Green Glen Layout,3270.0,6269.113149847095,Super built-up  Area,4.0,Yes
Property_9988,2 BHK,11000000.0,Sarjapur  Road,1314.0,8371.38508371385,Super built-up  Area,2.0,Yes
Property_9989,3 BHK,4000000.0,New Gurappana Palya,1250.0,3200.0,Super built-up  Area,3.0,Yes
Property_9990,2 BHK,6800000.0,Virudhu Nagar,1130.0,6017.699115044248,Built-up  Area,2.0,Yes
Property_9991,6 Bedroom,12200000.0,Doddakannelli,1200.0,10166.666666666666,Plot  Area,9.0,Yes
Property_9992,6 Bedroom,16000000.0,Sultan Palaya,890.0,17977.52808988764,Plot  Area,5.0,Yes
Property_9993,3 Bedroom,9500000.0,kamanahalli main road,857.0,11085.180863477246,Plot  Area,3.0,Yes
Property_9994,3 BHK,14500000.0,Whitefield,2247.0,6453.048509123276,Super built-up  Area,3.0,No
Property_9995,3 BHK,8500000.0,Marathahalli,1550.0,5483.870967741936,Super built-up  Area,3.0,Yes
Property_9996,3 BHK,10000000.0,Hoodi,1715.0,5830.903790087464,Super built-up  Area,2.0,Yes
Property_9997,2 BHK,5300000.0,Hennur Road,1053.0,5033.2383665717,Super built-up  Area,2.0,Yes
Property_9998,3 Bedroom,5000000.0,Begur Road,1200.0,4166.666666666667,Plot  Area,3.0,No
Property_9999,3 Bedroom,23000000.0,HBR Layout,1800.0,12777.777777777777,Plot  Area,2.0,Yes
Property_10000,5 Bedroom,9700000.0,Chikkabanavar,2400.0,4041.6666666666665,Built-up  Area,4.0,No
Property_10001,2 BHK,6000000.0,Kodbisanhalli,1245.0,4819.277108433735,Super built-up  Area,1.0,Yes
Property_10002,2 BHK,16000000.0,Koramangala,1320.0,12121.212121212122,Super built-up  Area,2.0,Yes
Property_10003,4 Bedroom,26500000.0,Whitefield,3940.0,6725.888324873096,Plot  Area,5.0,Yes
Property_10004,3 BHK,6500000.0,Thanisandra,1241.0,5237.711522965351,Built-up  Area,2.0,Yes
Property_10005,3 BHK,26000000.0,7th Phase JP Nagar,2980.0,8724.832214765102,Built-up  Area,4.0,Yes
Property_10006,6 Bedroom,13000000.0,7th Block Koramangala,600.0,21666.666666666668,Plot  Area,5.0,Yes
Property_10007,2 BHK,5700000.0,Raja Rajeshwari Nagar,1090.0,5229.357798165138,Super built-up  Area,2.0,Yes
Property_10008,3 BHK,5000000.0,Byrasandra,1390.0,3597.122302158273,Super built-up  Area,2.0,Yes
Property_10009,8 Bedroom,17500000.0,Sampangi Rama Nagar,600.0,29166.666666666668,Plot  Area,4.0,Yes
Property_10010,3 BHK,27500000.0,Jakkur Plantation,2750.0,10000.0,Super built-up  Area,5.0,Yes
Property_10011,3 BHK,5297000.0,Kanakpura Road,1100.0,4815.454545454545,Super built-up  Area,2.0,Yes
Property_10012,2 BHK,10300000.0,Koramangala,1350.0,7629.62962962963,Built-up  Area,2.0,Yes
Property_10013,2 BHK,5500000.0,Prakash Nagar,800.0,6875.0,Built-up  Area,2.0,Yes
Property_10014,3 BHK,11600000.0,Sarjapur  Road,1787.0,6491.326245103525,Super built-up  Area,3.0,Yes
Property_10015,3 BHK,22000000.0,BTM Layout,2400.0,9166.666666666666,Built-up  Area,3.0,Yes
Property_10016,4 BHK,32500000.0,Haralur Road,3700.0,8783.783783783783,Super built-up  Area,4.0,Yes
Property_10017,3 BHK,9301000.0,Sarjapur  Road,1691.0,5500.295683027794,Super built-up  Area,3.0,Yes
Property_10018,4 BHK,11100000.0,Bhoganhalli,2119.0,5238.319962246343,Super built-up  Area,4.0,Yes
Property_10019,3 Bedroom,9500000.0,Chikka Tirupathi,2325.0,4086.021505376344,Plot  Area,3.0,No
Property_10020,5 Bedroom,8000000.0,Thyagaraja Nagar,570.0,14035.087719298246,Plot  Area,5.0,No
Property_10021,3 BHK,10200000.0,Akshaya Nagar,1896.0,5379.7468354430375,Super built-up  Area,3.0,Yes
Property_10022,3 BHK,4851000.0,Banashankari Stage V,1540.0,3150.0,Super built-up  Area,3.0,Yes
Property_10023,2 BHK,9500000.0,Cambridge Layout,1244.0,7636.655948553054,Super built-up  Area,2.0,Yes
Property_10024,3 BHK,6500000.0,Hormavu,1365.0,4761.9047619047615,Super built-up  Area,2.0,Yes
Property_10025,1 BHK,2750000.0,Thanisandra,580.0,4741.379310344828,Super built-up  Area,1.0,Yes
Property_10026,3 BHK,8387000.0,Hebbal,1355.0,6189.667896678967,Super built-up  Area,3.0,Yes
Property_10027,3 Bedroom,18000000.0,Bharat Nagar,1500.0,12000.0,Plot  Area,4.0,Yes
Property_10028,2 BHK,6200000.0,8th Phase JP Nagar,1513.0,4097.818902842036,Super built-up  Area,2.0,Yes
Property_10029,2 BHK,4113000.0000000005,Banashankari,1175.0,3500.4255319148942,Super built-up  Area,2.0,Yes
Property_10030,3 BHK,13900000.0,Thanisandra,2087.0,6660.277910876856,Super built-up  Area,4.0,Yes
Property_10031,3 BHK,14500000.0,Talaghattapura,2273.0,6379.234491860977,Super built-up  Area,3.0,Yes
Property_10032,3 BHK,15000000.0,Thanisandra,2050.0,7317.073170731707,Super built-up  Area,3.0,Yes
Property_10033,2 Bedroom,7500000.0,Garebhavipalya,1200.0,6250.0,Built-up  Area,2.0,Yes
Property_10034,2 BHK,5900000.0,Whitefield,1190.0,4957.983193277311,Super built-up  Area,2.0,Yes
Property_10035,4 BHK,8500000.0,Kodigehalli,600.0,14166.666666666666,Super built-up  Area,3.0,Yes
Property_10036,2 BHK,4986000.0,Marathahalli,1019.0,4893.032384690873,Super built-up  Area,2.0,Yes
Property_10037,3 BHK,13300000.0,Thigalarapalya,1830.0,7267.75956284153,Super built-up  Area,3.0,Yes
Property_10038,7 Bedroom,29900000.0,Channasandra,4278.0,6989.247311827957,Plot  Area,7.0,Yes
Property_10039,2 BHK,5600000.0,Sarjapur  Road,1028.0,5447.470817120623,Super built-up  Area,2.0,Yes
Property_10040,2 BHK,10000000.0,Old Madras Road,1300.0,7692.307692307692,Built-up  Area,2.0,Yes
Property_10041,2 BHK,6700000.0,Whitefield,1160.0,5775.862068965517,Super built-up  Area,2.0,Yes
Property_10042,3 BHK,7800000.0,Mahadevpura,1505.0,5182.724252491695,Super built-up  Area,3.0,Yes
Property_10043,2 BHK,5555000.0,Kogilu,1250.0,4444.0,Super built-up  Area,2.0,Yes
Property_10044,1 Bedroom,5000000.0,Ramchandrapuram,400.0,12500.0,Plot  Area,2.0,Yes
Property_10045,2 BHK,4168000.0,Sarjapur,1175.0,3547.2340425531916,Super built-up  Area,2.0,Yes
Property_10046,2 BHK,5760000.0,Janatha Colony,1100.0,5236.363636363636,Super built-up  Area,2.0,Yes
Property_10047,3 BHK,12000000.0,Vishwanatha Nagenahalli,2159.0,5558.12876331635,Super built-up  Area,3.0,Yes
Property_10048,2 BHK,5645000.0,Devanahalli,1230.0,4589.430894308943,Super built-up  Area,2.0,Yes
Property_10049,3 Bedroom,18000000.0,Gkvk Layout,1200.0,15000.0,Plot  Area,4.0,Yes
Property_10050,5 Bedroom,16500000.0,Channasandra Layout,3100.0,5322.580645161291,Built-up  Area,6.0,Yes
Property_10051,5 BHK,28700000.0,Old Madras Road,5020.0,5717.131474103586,Super built-up  Area,7.0,No
Property_10052,1 Bedroom,4800000.0,Hegganahalli,1200.0,4000.0,Built-up  Area,1.0,No
Property_10053,2 BHK,7100000.0,Dodsworth Layout,1340.0,5298.507462686567,Super built-up  Area,2.0,Yes
Property_10054,3 BHK,8900000.0,Banashankari,1750.0,5085.714285714285,Super built-up  Area,2.0,Yes
Property_10055,2 BHK,10000000.0,Banashankari Stage II,1400.0,7142.857142857143,Super built-up  Area,2.0,Yes
Property_10056,3 BHK,6000000.0,Nagarbhavi,1350.0,4444.444444444444,Built-up  Area,3.0,No
Property_10057,3 BHK,6200000.0,RMV Extension,1675.0,3701.492537313433,Super built-up  Area,3.0,Yes
Property_10058,2 BHK,6633000.0,Thanisandra,1340.0,4950.0,Super built-up  Area,2.0,Yes
Property_10059,2 Bedroom,6800000.0,Malleshwaram,600.0,11333.333333333334,Built-up  Area,1.0,No
Property_10060,2 BHK,7600000.0,Hulimavu,1276.0,5956.112852664577,Super built-up  Area,2.0,Yes
Property_10061,3 BHK,7600000.0,Ramagondanahalli,1738.0,4372.8423475258915,Super built-up  Area,2.0,Yes
Property_10062,2 BHK,5990000.0,"Hoodi Circle, ",1190.0,5033.6134453781515,Super built-up  Area,2.0,Yes
Property_10063,2 BHK,6545000.0,Electronic City,1128.0,5802.304964539007,Super built-up  Area,2.0,Yes
Property_10064,2 BHK,5500000.0,Veersandra,1250.0,4400.0,Super built-up  Area,2.0,Yes
Property_10065,2 BHK,9000000.0,ITI Layout,1450.0,6206.896551724138,Built-up  Area,2.0,Yes
Property_10066,2 BHK,5300000.0,Kudlu,1084.0,4889.29889298893,Super built-up  Area,2.0,Yes
Property_10067,4 BHK,9000000.0,Kaggadasapura,2150.0,4186.046511627907,Built-up  Area,4.0,Yes
Property_10068,4 Bedroom,62500000.0,Koramangala,6000.0,10416.666666666666,Built-up  Area,4.0,No
Property_10069,4 Bedroom,7700000.0,Nagarbhavi,600.0,12833.333333333334,Plot  Area,3.0,No
Property_10070,2 BHK,6500000.0,Hosur Road,1250.0,5200.0,Super built-up  Area,2.0,Yes
Property_10071,3 Bedroom,24000000.0,Seegehalli,2400.0,10000.0,Plot  Area,4.0,Yes
Property_10072,3 BHK,6500000.0,Begur,1304.0,4984.662576687117,Super built-up  Area,3.0,No
Property_10073,3 BHK,26800000.0,Rajaji Nagar,1640.0,16341.463414634147,Super built-up  Area,3.0,Yes
Property_10074,2 BHK,7744000.0,7th Phase JP Nagar,980.0,7902.040816326531,Built-up  Area,2.0,Yes
Property_10075,2 BHK,4950000.0,Ramanashree Enclave,1275.0,3882.3529411764707,Super built-up  Area,2.0,Yes
Property_10076,1 Bedroom,15000000.0,"Yelahanka,MVIT college",10030.0,1495.5134596211367,Plot  Area,1.0,Yes
Property_10077,3 Bedroom,14000000.0,Banjara Layout,2500.0,5600.0,Plot  Area,4.0,No
Property_10078,4 Bedroom,22500000.0,Bidadi,3600.0,6250.0,Built-up  Area,4.0,No
Property_10079,3 Bedroom,9500000.0,Anekal,2400.0,3958.3333333333335,Plot  Area,4.0,No
Property_10080,3 BHK,28000000.0,Chikku Lakshmaiah Layout,2300.0,12173.91304347826,Super built-up  Area,3.0,Yes
Property_10081,3 BHK,7018000.000000001,Kanakpura Road,1450.0,4840.000000000001,Super built-up  Area,2.0,Yes
Property_10082,2 BHK,4000000.0,Electronic City,890.0,4494.38202247191,Super built-up  Area,2.0,Yes
Property_10083,2 BHK,8500000.0,Bannerghatta Road,1340.0,6343.2835820895525,Super built-up  Area,2.0,Yes
Property_10084,3 BHK,7500000.0,Vidyaranyapura,1100.0,6818.181818181818,Super built-up  Area,2.0,Yes
Property_10085,2 BHK,4000000.0,Kengeri,750.0,5333.333333333333,Super built-up  Area,2.0,Yes
Property_10086,4 Bedroom,12500000.0,Basaveshwara Nagar,700.0,17857.14285714286,Plot  Area,4.0,Yes
Property_10087,2 BHK,6600000.0,Akshaya Nagar,1300.0,5076.923076923077,Super built-up  Area,2.0,Yes
Property_10088,2 BHK,12000000.0,HRBR Layout,1301.0,9223.674096848577,Super built-up  Area,2.0,Yes
Property_10089,9 Bedroom,13000000.0,Gnana Bharathi,3200.0,4062.5,Built-up  Area,8.0,Yes
Property_10090,3 Bedroom,9200000.0,Pillahalli,1900.0,4842.105263157895,Plot  Area,2.0,No
Property_10091,2 BHK,10500000.0,Kanakpura Road,1299.0,8083.140877598153,Super built-up  Area,2.0,Yes
Property_10092,3 BHK,4000000.0,Anugrah Layout,1250.0,3200.0,Super built-up  Area,3.0,Yes
Property_10093,4 Bedroom,30000000.0,Whitefield,1600.0,18750.0,Plot  Area,4.0,Yes
Property_10094,2 BHK,5500000.0,Kalkere,925.0,5945.945945945946,Super built-up  Area,2.0,Yes
Property_10095,3 Bedroom,25000000.0,Meenakunte,3900.0,6410.25641025641,Plot  Area,3.0,Yes
Property_10096,2 BHK,4500000.0,Uttarahalli,1107.0,4065.040650406504,Super built-up  Area,2.0,Yes
Property_10097,2 Bedroom,16000000.0,Ramesh Nagar,1400.0,11428.57142857143,Plot  Area,2.0,Yes
Property_10098,2 BHK,6700000.0,Electronics City Phase 1,1300.0,5153.846153846154,Super built-up  Area,2.0,Yes
Property_10099,2 BHK,6200000.0,Yeshwanthpur,570.0,10877.192982456141,Built-up  Area,2.0,Yes
Property_10100,3 BHK,9500000.0,Hiremath Layout,1715.0,5539.35860058309,Super built-up  Area,3.0,Yes
Property_10101,2 BHK,5500000.0,Uttarahalli,1200.0,4583.333333333333,Built-up  Area,2.0,Yes
Property_10102,6 Bedroom,28000000.0,9th Block Jayanagar,1200.0,23333.333333333332,Plot  Area,5.0,Yes
Property_10103,2 BHK,6000000.0,Ashok Nagar,703.0,8534.850640113798,Super built-up  Area,2.0,Yes
Property_10104,2 BHK,2947000.0,Talaghattapura,921.0,3199.782844733985,Super built-up  Area,2.0,Yes
Property_10105,2 BHK,6500000.0,Marathahalli,1144.0,5681.818181818182,Super built-up  Area,2.0,Yes
Property_10106,1 BHK,2601000.0,Kanakpura Road,525.0,4954.285714285715,Super built-up  Area,1.0,Yes
Property_10107,3 BHK,5600000.0,Suddaguntepalya,1400.0,4000.0,Super built-up  Area,2.0,Yes
Property_10108,1 BHK,3300000.0,Balagere,661.0,4992.435703479577,Super built-up  Area,1.0,Yes
Property_10109,6 Bedroom,16000000.0,Upkar Layout,1200.0,13333.333333333334,Plot  Area,6.0,Yes
Property_10110,5 BHK,7000000.0,Kengeri Satellite Town,1200.0,5833.333333333333,Built-up  Area,5.0,Yes
