Area_sqft,Bedrooms,AgeYears,Price_USD
1175.4,6,12,306524
1730.8,1,48,235062
1680.8,2,18,288162
1093.7,5,2,285179
726.1,1,36,122980
1970.7,5,2,415202
1211.0,1,24,252496
1109.3,6,32,300419
1264.9,4,21,244499
974.0,2,16,170640
1683.5,2,47,306883
1396.0,4,46,277843
1423.6,2,8,297636
1912.3,4,41,379884
1444.9,5,34,309145
2109.0,5,24,425512
1391.1,6,12,332497
722.4,1,24,153384
1001.0,6,14,286779
1072.7,4,41,257781
1450.8,5,41,296442
2084.9,3,38,362108
1484.9,3,34,269771
1297.1,6,32,344267
1263.6,3,11,265105
1645.5,5,34,342557
1587.0,5,23,340887
1759.0,6,45,396387
1083.3,1,7,261577
2412.9,5,4,533966
1245.0,5,4,322833
1114.1,2,10,205106
1937.6,4,43,349544
1806.1,4,16,369123
1110.3,2,28,162695
1705.0,6,18,373385
1208.3,4,7,298117
1588.5,2,6,266431
1505.6,5,31,336656
2545.6,4,33,449391
2025.7,6,20,420029
1880.0,1,21,321868
1744.5,4,27,376634
836.0,1,12,159380
1483.3,5,2,373343
1202.5,3,43,237625
1376.9,3,6,264070
1438.7,4,27,321226
628.3,2,19,170253
1272.3,3,16,270963
1457.2,4,1,297232
1816.4,1,42,254277
1047.4,4,47,233944
1044.3,5,24,271850
1014.5,5,44,256117
1256.8,2,21,193020
892.5,5,40,209563
1997.1,6,36,404300
1749.2,2,20,332850
2621.8,2,47,421107
1160.9,6,29,318670
1787.2,4,36,324564
853.9,1,10,128127
2061.3,3,46,374286
1303.4,6,27,314527
1362.1,1,50,210366
1973.9,6,43,381861
1946.6,4,42,366175
959.0,4,46,216292
1352.3,1,36,219492
2041.2,5,48,406187
1234.4,1,24,226745
1537.7,3,11,332118
1642.1,4,19,337595
2034.0,6,35,455985
1700.5,3,35,286496
1290.4,5,38,306950
516.5,6,23,205022
1716.6,6,25,380424
1477.6,3,25,277808
2199.1,6,45,449911
1659.1,6,40,399073
1145.0,3,31,258437
839.2,1,41,156251
1322.4,1,45,204711
1563.3,6,11,403551
1447.1,5,41,317821
832.0,2,31,144153
300.0,5,22,136222
969.4,2,49,203677
302.3,6,17,199390
958.3,3,45,218145
1508.7,6,50,334549
2050.7,4,1,394821
300.0,2,33,48331
938.6,4,43,194766
1577.9,5,8,325938
1197.3,3,44,275981
1473.2,4,21,298077
1569.7,4,13,318973
1214.7,1,33,189563
1942.1,3,49,302227
2493.0,5,50,422502
919.8,2,21,218544
1817.1,1,16,340590
2348.5,1,38,390756
2051.2,5,50,403049
1089.9,4,2,242718
1252.3,1,8,252324
620.3,4,8,191917
1143.5,3,12,257802
1157.2,4,20,268629
1605.9,4,33,335182
888.7,3,5,233934
1432.5,3,46,260339
1493.7,4,30,326096
1190.4,6,32,292233
1777.3,1,13,321607
1196.6,3,9,278219
1546.5,5,14,312097
815.4,3,22,190613
1049.7,6,34,232278
1832.1,2,21,292429
648.0,1,25,123625
1738.7,2,8,316796
1252.6,5,11,299039
485.6,4,32,165567
1199.8,3,10,249590
1730.4,2,25,281377
2438.1,5,16,447328
2239.5,2,40,335854
981.3,4,16,221967
1759.6,5,12,364571
1198.5,2,47,235659
1124.9,3,9,250099
1852.7,3,38,312258
1502.2,1,31,262475
1503.9,1,13,276387
645.2,2,39,122036
965.2,1,48,177135
994.7,3,15,243127
1630.7,1,46,246775
1729.3,4,8,357254
2180.9,6,43,430939
976.5,4,22,244962
2191.6,6,37,398376
1282.9,4,16,303779
1435.6,1,39,200703
1347.4,3,16,261553
1514.0,2,24,315118
1713.8,3,1,335074
1866.9,3,14,361437
1290.0,5,18,313184
1439.9,4,26,308119
990.0,2,19,190549
1705.0,2,38,300075
1519.7,1,36,243571
1050.3,2,19,173312
840.5,6,5,244628
1472.4,4,16,310574
1987.9,2,7,368810
2113.8,1,7,367991
817.9,4,43,197753
1820.5,4,38,348462
1758.9,4,5,362951
2023.2,6,33,429324
1614.0,3,26,287573
1249.5,6,27,312258
1753.7,3,45,330502
300.0,4,15,140681
953.8,6,22,251237
1008.7,3,28,194363
1097.3,1,50,195742
716.0,5,2,228397
1146.0,4,8,241930
1150.9,6,7,292104
1281.4,6,31,279059
1527.7,3,15,269458
836.9,5,49,217272
1196.2,6,5,308806
1358.8,5,37,274695
565.7,3,1,193825
1366.8,3,41,251466
1507.4,3,11,302825
1741.1,5,50,360951
806.1,4,44,160661
1331.8,1,3,216581
1957.9,3,0,379113
618.8,3,19,95952
1397.0,2,40,283192
714.9,6,50,219823
1206.7,6,29,300421
1037.8,4,50,230108
1568.4,6,2,391719
1267.1,2,25,241623
825.5,4,21,228374
2085.5,5,38,430693
1480.1,5,32,356179
1844.1,3,22,327222
907.1,2,4,172850
1223.1,3,36,214597
1849.6,5,5,402554
1062.5,6,48,229212
1397.7,2,5,242541
1370.5,3,4,297871
336.7,2,38,75312
1369.1,3,10,279393
1211.5,3,4,295430
1325.4,4,30,299914
1076.2,1,31,186294
820.0,1,27,125238
1033.9,2,15,204041
1162.9,3,2,240106
1673.1,2,30,286284
1148.1,1,8,191900
1449.5,3,1,302772
1490.5,6,47,324152
1156.6,3,26,218546
1837.1,6,43,360375
1231.2,5,41,308615
1147.5,5,4,278890
1897.2,1,39,318679
1461.6,5,6,336173
323.7,3,27,113012
300.0,5,25,151349
2117.0,1,10,347764
1437.3,2,22,261916
1321.8,5,38,302961
401.7,1,35,50786
1334.2,6,27,318829
925.4,2,7,197847
1258.0,6,14,334698
1072.2,6,6,291783
1269.7,4,47,252799
1487.1,1,12,273124
1567.8,6,27,325217
1370.6,1,10,264079
1448.0,3,46,247407
597.0,5,20,218708
1362.2,2,21,276699
1493.1,1,50,221000
1364.3,6,23,350321
2068.6,6,29,423906
1281.1,1,18,207405
804.0,1,35,144482
1399.8,4,19,316435
1141.6,1,22,178522
623.8,6,17,189344
1262.9,3,34,250519
2064.1,2,38,376331
1234.0,2,39,217709
1887.5,2,14,362084
1722.9,5,0,404752
2465.1,1,11,423172
1604.3,4,26,321000
1434.4,4,44,271321
1440.2,2,37,253685
1525.3,4,49,270954
1283.0,3,26,272908
1171.2,4,26,251451
1607.5,2,3,300155
1115.3,3,8,241618
559.9,5,26,172163
810.4,3,5,191246
2141.1,4,14,422083
1256.4,6,31,285430
1745.7,4,24,325231
1086.0,6,39,258934
1800.2,2,32,310241
1581.0,2,36,240623
2296.0,2,22,376944
1992.5,4,45,320927
1731.1,5,11,343191
1135.1,5,21,269595
870.9,2,25,181402
1336.9,4,47,269348
1408.6,2,21,258674
1216.0,6,34,288410
1717.3,1,17,312307
1434.9,4,38,279976
1398.9,2,32,219634
2085.8,2,32,379579
1447.1,1,16,231140
790.1,4,4,214246
1860.8,2,27,341711
1494.3,4,44,280501
1277.4,2,35,250575
969.8,3,13,222210
1967.5,2,20,354071
2160.6,1,5,369561
1097.4,6,12,294693
1533.9,5,46,349280
1597.6,5,34,352404
615.4,5,14,170968
1380.3,6,21,325909
616.5,1,50,112922
1391.8,3,22,228532
2418.4,5,43,436609
747.9,1,10,170374
2244.3,4,33,421416
2199.4,4,21,407391
1397.5,3,45,272750
1631.8,6,43,398748
1272.5,5,41,264238
1198.8,5,26,259377
1491.5,5,33,356712
1051.4,1,24,203668
1612.9,6,29,357949
1418.7,4,29,295734
919.7,1,37,170265
1719.3,4,13,369435
1731.1,3,9,355747
1905.4,4,5,370428
1184.1,1,33,190909
1863.0,1,19,348184
2375.0,5,2,492707
1413.4,5,42,336814
1453.4,3,44,271750
1705.4,3,21,313836
425.4,5,35,141840
785.3,2,12,164905
1152.2,5,6,317494
1246.5,4,20,278123
1450.5,1,49,194318
1520.3,5,43,299043
782.2,6,48,270709
1918.5,5,8,389554
1549.9,3,28,300383
1426.9,4,14,325702
1620.7,6,0,381912
1123.1,4,23,207558
1292.7,1,44,179111
912.8,2,10,174919
408.2,3,45,81687
1293.6,6,27,345976
2176.1,3,7,421804
1144.1,5,43,287022
699.5,6,24,212787
1654.1,5,13,357972
1184.6,1,47,205565
1596.8,6,11,340364
1697.4,4,43,362047
1172.1,3,0,283878
1586.7,1,48,252945
1384.0,3,43,245759
514.5,2,36,86844
1163.9,3,35,245022
1026.6,4,12,279836
721.3,1,3,158210
1018.7,2,36,201861
1702.0,4,48,335300
1406.3,2,22,261910
564.9,4,38,169398
900.1,5,35,262679
1406.8,2,9,280294
1398.7,5,24,318392
1255.8,2,47,199822
1739.0,1,43,288047
1566.1,6,23,363253
1142.9,2,31,213700
1096.1,3,4,257428
1309.3,4,19,286751
462.4,5,50,162104
1531.5,6,13,368235
834.6,3,24,184000
1944.3,3,36,365604
629.6,2,16,94889
1566.3,2,44,276528
503.9,4,0,160207
1109.5,1,47,196830
1578.0,6,8,338650
1812.8,2,45,290298
1790.2,4,2,379954
1709.3,3,1,337830
1759.2,2,35,286646
1797.2,2,31,331741
1145.3,4,33,224054
1225.3,4,36,261990
1701.3,2,24,288440
1889.2,2,11,354903
1323.9,3,34,244832
1149.4,2,15,225529
1134.3,1,25,189080
1016.2,4,36,227362
1599.9,2,29,284777
1898.4,5,47,372984
1606.6,1,33,258406
1380.2,6,10,330068
2251.4,4,1,446592
1391.6,4,38,259780
2016.2,3,46,358125
905.8,6,21,263767
1493.9,1,35,196301
954.8,2,15,200083
982.7,5,6,301576
1033.7,4,15,246089
1427.5,4,44,287520
1191.2,3,41,216583
468.1,4,34,195478
1203.8,5,2,348854
1118.3,4,0,307436
613.0,2,38,168526
1603.7,5,0,347933
1699.3,1,13,264113
1677.5,6,16,440568
2166.4,3,16,393949
895.1,3,20,186694
906.2,5,36,241398
1384.5,6,13,319918
1346.4,5,24,313052
1460.1,1,24,228295
1776.2,5,2,407939
1284.9,5,22,282668
1864.8,4,40,329014
1052.9,3,1,223340
1171.9,1,23,209102
900.0,1,38,137250
300.0,5,20,171588
612.4,6,36,207423
1802.7,4,28,365290
1896.1,6,35,382537
824.4,1,34,138179
1819.2,6,17,403691
307.2,2,48,56493
935.8,3,30,191421
1189.6,2,3,249039
1874.2,3,46,295401
2212.9,1,34,340768
1191.6,3,1,260438
1369.2,1,7,218851
1868.3,2,0,303894
2411.5,6,0,505132
1934.6,1,42,281579
855.4,3,42,145403
1794.2,4,16,344553
1109.3,3,48,217962
2030.4,3,1,396604
1684.8,5,15,360855
939.7,3,35,220554
1897.3,3,23,364568
1638.0,2,4,283099
1579.3,2,30,265885
1413.5,6,19,299153
1164.4,2,30,242617
1677.8,2,24,287735
2390.7,1,42,413485
2258.7,6,32,449045
1317.0,2,17,244836
453.2,2,4,141116
1153.6,5,31,308676
1465.7,6,33,377078
1528.4,4,4,331030
1804.3,2,48,295463
1726.8,4,41,319201
1733.4,5,8,415800
1115.0,3,33,239209
1164.6,5,42,253608
913.3,3,30,216768
1517.0,5,4,362659
1789.3,4,2,357954
1881.1,3,9,349404
300.0,3,2,104884
1611.7,5,29,366455
931.1,2,4,190499
1665.6,4,1,329655
928.1,2,11,224765
1730.5,4,38,340474
1108.7,2,21,171281
1118.2,4,2,285168
1761.6,4,22,312509
1151.8,1,24,182014
1831.5,1,7,322842
1733.9,2,44,298014
1349.9,1,22,214292
1195.9,2,4,214329
1974.3,4,26,416064
1773.5,3,37,351048
2139.1,5,5,435770
615.8,3,43,141552
1269.9,2,6,235675
1195.1,1,5,213960
1630.5,1,37,259555
972.9,6,13,295285
1036.3,5,50,206210
1418.4,6,20,349338
556.0,1,9,151647
494.8,2,35,103544
1348.2,2,23,228185
2594.4,1,42,421792
1451.1,3,9,272689
1230.6,6,44,267231
1594.1,5,3,324123
1660.3,2,48,284839
1342.3,5,9,292937
1095.7,2,11,185752
694.2,3,18,176655
1805.3,5,27,351692
1188.2,6,27,312752
1613.4,5,49,337155
1875.5,3,26,346153
1261.9,2,50,197698
740.6,3,22,193728
1298.1,5,6,285416
1330.0,3,18,292111
1622.8,3,44,287548
1142.6,4,19,258312
1119.7,4,29,256201
1226.5,3,0,293931
1567.4,2,20,289299
1805.0,6,11,396955
2450.0,6,41,490555
2268.0,6,8,500665
1339.9,2,4,282481
1076.5,3,29,226774
1119.5,3,15,244955
809.3,1,22,156042
1455.9,4,28,317378
954.3,4,11,236117
901.9,5,4,260041
931.6,2,6,202315
1799.8,3,48,288022
1362.8,2,34,229420
786.8,1,24,163527
1796.5,3,45,357536
1936.0,2,9,349443
1193.1,5,13,290971
1047.4,3,6,226110
1007.4,5,31,202841
1519.4,2,48,285498
1810.2,4,8,354249
1475.8,2,50,212994
794.4,5,12,240469
1878.9,6,45,390671
1375.6,2,9,306779
1309.6,3,2,289529
1594.0,3,27,334207
1869.5,2,42,326166
887.6,1,2,164606
796.3,5,42,261165
1378.4,1,23,265985
1383.7,1,39,232928
1806.1,1,45,302301
1970.5,3,2,386099
1173.6,5,7,300202
1547.8,6,9,379899
1606.7,6,30,404271
1650.6,6,30,393425
670.5,4,2,203993
1634.8,3,12,325277
1025.9,1,28,145241
1657.4,3,20,320560
879.5,4,40,217519
1426.4,5,37,317770
1260.7,2,9,251124
2358.3,2,2,403975
996.4,6,19,297515
962.6,6,30,285934
2058.8,5,21,418808
1781.4,3,13,343640
1506.9,3,43,276231
1166.1,4,23,267901
863.3,3,2,223549
1186.7,5,1,269158
1139.2,5,16,273711
1064.6,2,24,180038
1149.4,6,4,303327
1128.5,3,31,253945
1814.2,2,33,290879
753.8,3,14,154943
1558.0,5,26,311248
1501.9,3,41,282842
1351.8,5,27,320458
1681.7,4,6,352904
1574.8,2,8,253041
1427.1,4,24,285627
1878.3,2,18,365080
300.0,5,42,138313
2368.0,2,44,343258
1910.2,2,42,301387
2159.1,2,31,322360
990.0,2,30,179748
1417.2,2,43,245440
1526.0,3,25,290649
1219.4,1,32,194431
1467.8,5,12,377238
1505.6,2,29,272053
847.9,3,16,192311
1721.8,3,45,322767
1684.7,6,26,392549
1083.8,4,25,255801
804.1,6,35,292458
1446.9,3,36,258270
1020.1,5,47,265715
1521.0,2,6,311692
1043.0,4,45,196371
2073.9,1,9,359849
1090.6,2,49,170182
997.7,4,23,237852
1410.8,3,49,282283
680.6,6,17,236342
1010.4,4,10,204762
654.8,4,11,210266
1495.5,1,6,233132
1817.5,4,16,355347
1206.6,1,32,225108
1964.4,3,34,329101
1017.4,1,46,170755
1190.1,4,32,243398
1802.7,4,45,294197
1722.2,5,5,364710
1605.4,6,23,354048
1899.5,2,50,284093
1376.8,5,17,318346
1536.3,6,35,348948
1093.5,4,42,226779
2266.7,1,11,368138
1197.4,5,23,299778
1304.2,3,4,249794
1494.3,1,9,286240
1700.2,6,45,351295
1695.6,3,4,328935
300.0,5,18,136809
2195.2,2,32,344884
2124.4,1,11,375286
1963.6,4,8,376358
1465.9,3,14,304108
1961.5,5,49,388229
1517.9,5,13,337237
1512.3,6,6,389593
1714.2,4,39,332942
1644.5,5,24,308507
1860.8,6,32,385587
431.7,6,40,233629
1360.1,5,17,316353
850.6,4,3,228540
1818.9,4,16,385546
989.5,6,15,310661
1272.7,4,48,238510
1821.3,4,26,357772
1988.7,6,32,417681
1797.3,5,18,350887
1738.9,4,36,332788
865.7,4,2,237680
942.3,1,15,170306
796.8,3,20,229328
924.8,5,50,239480
1471.2,2,43,258207
1852.5,4,38,353100
1850.9,3,12,368404
566.8,6,12,215709
1383.6,2,45,205024
1276.7,3,47,213959
357.2,2,26,102895
1773.4,1,19,321757
1760.9,4,29,337119
1126.5,4,3,290019
1260.7,4,21,286538
1465.5,6,19,373388
1586.2,5,23,321859
1108.1,1,41,155050
1013.4,4,40,261059
911.4,2,22,148940
2070.0,1,39,332059
1948.8,2,26,368673
908.4,5,49,230652
996.9,1,24,204319
922.7,6,1,309847
731.8,4,48,193174
2278.0,3,27,412625
1069.5,1,2,181001
1741.8,2,32,271518
1247.6,6,14,316549
1301.2,3,2,241062
1270.0,2,39,236415
1565.4,6,49,389508
1316.8,1,3,241019
1735.4,3,27,331223
1920.0,3,17,335007
1120.9,3,50,210457
1491.9,3,44,274926
664.9,3,38,149381
1165.1,5,5,303961
1408.2,1,11,233972
1310.4,4,8,297646
1351.0,4,48,278891
1632.5,6,16,405213
1726.4,6,1,404956
443.3,3,36,110548
1482.3,4,37,294761
1258.3,1,18,228684
1183.2,5,49,244676
2028.2,6,42,400900
609.5,6,28,216524
1376.1,4,0,270245
2047.6,6,45,413346
1432.4,4,3,308319
972.6,1,21,185726
1302.6,3,42,228902
2197.0,1,20,349546
1927.4,2,19,337955
1166.9,3,47,207992
2090.7,3,25,358402
1686.8,1,47,246891
300.0,2,46,30270
1352.2,3,39,236272
2221.3,3,6,425095
1329.5,3,11,244368
2084.3,2,32,329868
754.5,3,17,178426
811.0,4,38,209860
1909.7,2,40,293518
1783.4,5,23,360363
1388.2,2,27,278274
1791.0,6,12,406766
1133.3,3,37,238291
893.1,1,1,156338
1574.0,4,6,322871
1270.9,6,29,332311
1587.5,4,0,349676
1492.9,3,9,313025
1249.2,6,14,334649
2247.9,4,12,449216
933.0,3,38,186390
1468.9,1,17,229522
1358.0,4,45,258337
1538.3,1,29,243764
1421.0,5,39,261444
1885.9,5,45,381047
1540.7,4,23,334866
1107.2,4,37,243250
937.9,6,41,239151
1053.8,2,28,202203
1034.0,1,29,142449
1705.4,6,5,360507
1362.8,2,25,282928
1578.0,6,9,333200
780.1,1,21,161167
1257.8,3,13,290486
1617.4,5,36,337748
1868.0,2,30,319152
731.6,2,50,137521
2105.6,3,34,329913
2048.4,5,45,382962
1858.0,5,14,420264
1969.4,5,36,393299
1229.8,2,28,223222
1041.1,5,43,247509
1438.2,3,37,256411
1535.5,3,38,259528
1118.7,6,29,307615
1665.2,6,41,342531
2034.3,6,49,454821
1802.9,4,15,356712
1421.3,3,10,296774
301.8,1,6,118228
708.8,6,33,233673
1357.7,2,24,221094
1688.9,3,2,324229
760.0,3,25,143960
1443.2,3,3,294203
1720.1,3,22,303908
1370.8,2,0,265266
1120.5,3,8,273456
732.8,2,16,195359
1747.6,5,46,314266
1105.5,5,1,253608
2140.8,1,11,357910
1479.7,5,44,306727
1566.2,4,49,272640
1774.7,4,25,345458
1236.0,3,49,229498
1611.5,4,36,309962
1109.5,1,18,220537
1039.7,2,35,213085
989.9,4,41,216604
1179.9,6,45,309863
2326.3,2,21,413827
993.3,5,5,270820
1676.2,6,35,315224
1297.9,6,2,307963
888.8,5,28,226090
1756.1,5,36,367721
1173.5,4,26,231831
1199.2,3,41,252577
1887.4,6,41,423117
1282.0,5,0,325158
1500.8,6,35,350857
1387.5,1,27,244879
1357.7,1,19,240088
806.2,3,20,190004
1786.1,1,43,274312
1499.9,4,46,310356
1766.2,6,32,400762
1451.9,2,35,225475
1875.3,6,24,405031
1468.2,5,50,313813
2017.5,1,36,287686
992.5,3,17,231672
1044.2,3,44,201511
2204.2,6,7,508121
1772.2,4,3,381972
2239.5,5,38,431439
1675.8,3,34,317110
1274.9,2,38,227180
2240.3,5,5,424835
581.7,1,21,113229
1759.9,3,34,287605
300.0,1,9,75438
2077.8,1,38,328156
937.6,1,3,157483
1262.2,1,25,211721
964.9,2,32,212827
1666.5,6,41,350229
1316.8,1,10,214453
2022.0,6,42,435755
1103.4,3,3,251544
868.6,5,22,236100
1188.1,4,32,267378
2137.1,5,20,431905
1869.4,5,31,364270
1920.5,5,8,382740
1152.0,6,27,331170
806.1,6,47,236835
2039.7,1,38,350969
780.1,2,46,139479
1402.7,6,18,364931
1100.7,5,8,267100
1433.9,4,26,266860
630.9,3,2,186585
1782.8,4,48,351901
2016.7,5,33,421288
1870.1,2,13,342764
899.3,6,19,250235
1595.4,3,6,326387
1322.9,5,44,294804
1399.7,3,19,277461
2146.7,6,47,419513
1204.2,3,25,222191
1705.7,3,6,339303
614.7,3,41,148352
1432.4,4,10,281653
1818.9,1,24,336704
1332.4,2,2,233736
1676.7,2,33,275757
1035.2,5,42,250808
1190.2,5,30,286318
1339.4,4,31,263781
1155.9,2,23,200239
1804.3,1,48,274238
1891.9,5,40,375271
1691.5,4,11,377593
300.0,3,6,102717
1256.9,3,30,249977
1778.9,6,38,377324
1326.4,4,19,295397
1299.8,3,31,248724
1820.8,2,28,335919
1843.9,6,48,395753
1669.3,3,14,349448
730.2,1,14,144877
896.5,2,33,171871
1577.0,1,8,266250
463.9,1,39,52696
2137.9,2,14,381076
1461.3,3,23,293772
1083.2,6,12,308076
1160.8,5,36,261483
1943.2,5,43,357859
833.2,6,35,224762
534.7,2,32,123144
953.0,6,50,269141
1532.9,1,25,222376
2120.9,1,13,384126
1947.8,5,38,343615
1203.6,3,21,284568
1527.4,6,3,350013
1556.6,1,30,282798
1499.7,2,19,264919
513.8,6,0,249448
1258.8,1,17,173049
1755.6,6,36,390386
2239.6,6,46,463772
1579.0,2,46,270373
1891.8,3,16,367021
1797.3,2,45,318771
1229.0,2,15,240534
799.0,5,4,231973
1909.3,6,47,367028
2233.6,5,21,461396
1210.0,5,42,294341
1936.2,1,44,313678
1467.7,2,37,270526
779.1,2,19,171378
1421.1,3,2,287267
1144.3,2,42,225553
1599.3,3,12,305326
1579.7,4,46,307292
1109.7,3,10,254237
811.4,5,4,271013
1193.8,5,43,211098
2097.4,3,5,412905
871.8,1,47,129052
1726.1,6,10,405847
1669.3,3,34,270363
1151.7,3,16,229831
1020.7,4,43,247007
1667.3,5,13,388020
1387.4,4,24,289914
1173.5,6,32,329330
1612.2,1,6,281807
2131.7,5,20,435156
1957.8,5,37,372316
1457.8,5,50,294324
300.0,4,45,122118
1292.5,2,49,173066
948.3,6,44,253883
1308.4,5,37,300326
1242.8,3,10,263369
1257.9,6,8,355937
1884.4,6,48,379494
1297.5,3,6,269945
1277.9,1,22,210920
1614.5,2,9,293797
924.1,6,25,260252
1248.0,6,16,308077
783.4,5,25,244843
1680.2,1,43,290393
1504.2,3,11,324597
2330.9,4,48,430353
664.8,1,25,105096
1836.5,4,18,364376
611.0,5,29,235005
951.9,5,40,231337
434.4,3,47,120265
1431.1,5,11,300782
1522.7,4,48,305666
1255.0,3,33,233199
416.7,3,11,133269
1160.4,5,5,239777
1458.1,2,7,276937
988.4,6,4,307885
1387.3,1,10,263736
1886.3,2,39,308761
1141.8,6,15,319535
910.8,4,17,247147
1363.6,2,27,232453
2217.0,1,10,388809
1627.3,3,23,303934
720.8,6,19,211320
2010.2,4,0,392471
1213.6,1,42,197719
1294.8,5,2,287386
820.0,3,38,136309
1466.7,2,37,263126
520.6,4,19,174803
893.0,5,41,220571
1673.6,5,27,356113
1457.0,1,40,244508
1060.8,2,40,157733
1312.7,5,0,267974
1713.7,2,34,310899
1572.3,6,23,369690
1698.0,1,7,304413
865.4,6,47,220281
1081.6,3,16,237979
2270.9,1,50,366563
1221.5,1,27,210434
1193.2,3,49,214081
1455.2,1,33,241003
1499.2,6,44,361200
951.1,1,4,187348
300.0,5,32,121465
1255.3,6,37,337730
1391.3,6,44,312072
603.8,2,50,101345
1520.0,5,46,303419
1551.0,5,26,346489
1837.7,6,29,384961
906.0,5,50,187741
1565.3,1,6,283618
1648.3,4,23,337741
2065.0,2,8,369903
1783.3,1,28,269159
1875.3,5,34,370493
1468.6,3,1,313007
1196.7,5,32,280590
1971.4,5,45,390695
828.9,2,21,202710
2086.5,3,47,365270
1756.3,5,5,393996
1248.7,4,2,271748
684.8,2,11,135830
1368.3,5,45,307461
1114.2,4,50,222374
687.8,6,9,205638
1142.8,4,0,285909
1806.4,5,35,388402
1395.5,5,42,279299
1291.4,2,19,208841
694.3,3,31,192750
1317.9,3,44,273343
2108.2,2,2,399875
1416.9,4,44,265643
1237.3,5,21,287819
1736.5,1,47,275819
1969.4,6,41,425370
2021.2,5,7,419899
1555.0,4,31,366405
661.1,6,14,244988
1846.4,6,47,386939
1223.4,6,49,286247
1163.1,1,49,184899
961.7,6,13,286598
1644.1,4,42,295576
1830.7,5,5,371632
1099.5,3,37,205491
1689.3,3,5,327994
1894.7,5,5,408534
1564.7,3,47,273205
1400.2,2,39,243345
1331.4,1,2,214646
1104.7,1,32,209305
1742.5,6,39,347541
1912.8,3,19,362856
1459.2,2,41,230662
1199.8,4,40,260966
1621.3,6,16,406573
993.6,5,22,272790
1965.9,4,16,369331
1913.6,5,35,388726
1623.6,1,42,247723
1207.3,6,36,270956
1313.8,5,20,325919
616.9,5,38,233755
1055.3,2,46,212372
1730.7,2,17,286662
1052.1,4,46,267529
2474.2,6,9,496550
1176.6,2,45,197278
982.5,5,37,227896
1551.7,2,30,276946
1571.9,6,20,323751
2014.4,4,37,358075
1284.7,3,49,261918
1000.2,6,44,311674
1137.6,1,50,131328
1941.5,3,50,357329
2138.5,5,48,383219
1131.6,3,28,223121
1332.5,1,23,201175
2022.3,2,20,372386
1730.9,6,48,377703
1135.2,2,20,221694
865.9,4,1,249610
1095.5,1,10,213851
1770.4,3,32,302307
716.3,3,30,175076
1479.3,1,49,215032
1223.3,5,49,254125
1058.5,2,0,233963
1168.8,4,41,274161
1781.6,2,38,300359
1627.5,3,43,327815
1853.6,1,30,292529
1021.8,2,32,158857
632.5,1,3,110539
1470.5,4,27,272453
1381.8,4,10,312494
1167.1,2,10,270682
496.8,1,6,138156
1775.4,3,26,348807
300.0,3,37,133247
1707.7,1,4,311684
1687.2,4,39,349843
1659.1,3,49,296841
1357.6,2,49,211870
363.8,3,34,87608
664.5,6,39,205695
1011.1,6,2,260342
2218.8,3,39,379681
1816.7,6,31,386257
1305.0,5,22,320868
1110.6,2,43,194247
1446.3,2,7,301849
1767.6,1,35,273073
1521.9,1,21,236404
760.8,3,41,202435
2032.5,1,5,369264
1603.3,5,7,362777
1159.0,2,43,192701
1545.5,2,31,317875
1933.2,2,22,338231
1560.2,4,36,327988
1585.4,2,40,301140
2076.8,2,25,365710
1106.3,3,48,189633
956.6,6,45,249080
1188.7,1,18,198977
1779.1,1,24,292420
1831.2,6,10,418447
1472.7,5,10,330307
1018.8,2,12,201150
2201.1,1,1,377611
877.4,5,37,197011
1193.9,4,6,272779
1083.1,6,12,303599
1877.5,1,21,313563
1320.3,6,17,314433
2140.4,4,40,384034
1760.3,4,31,314161
981.1,5,4,253437
1257.4,2,22,198616
1159.7,4,38,243718
2022.8,6,10,449544
1780.8,4,6,352664
686.2,6,24,183413
1636.3,1,24,288456
1371.7,5,22,317351
826.1,6,32,225827
1027.9,4,33,214402
1302.8,1,17,244743
404.0,1,20,98307
1499.6,2,43,269611
1438.2,4,41,257634
1285.6,5,8,322308
1416.2,2,12,246793
1298.3,1,29,188198
894.2,2,25,178501
1111.7,2,31,216609
1050.3,3,40,211221
1683.4,5,18,364692
920.5,3,13,189331
1151.3,5,0,258217
1412.0,4,12,316170
714.1,5,49,197715
1194.9,3,29,231171
1410.3,5,44,292281
1469.5,1,27,245686
1552.1,3,47,271792
1052.0,3,48,218467
902.8,5,16,262540
1184.3,2,41,208047
1482.3,2,6,277974
1264.2,4,15,287924
892.4,4,21,164405
2391.6,3,7,436826
1039.3,4,2,227110
798.2,3,12,203549
1082.8,1,16,212687
1788.5,6,20,346327
1656.3,1,29,283724
2202.9,5,4,450121
944.8,2,33,190245
1263.9,5,13,324091
1855.9,2,41,314996
927.8,4,40,214951
1921.8,6,30,386035
1415.6,6,29,316692
1040.6,2,18,246763
627.8,4,1,218271
1635.0,2,30,295520
2064.3,1,0,335496
1553.0,6,43,350665
1578.5,4,19,317882
1518.6,3,28,334939
1815.0,4,2,403354
1951.9,2,17,327525
300.0,6,15,163335
1256.0,3,28,246492
1121.7,4,11,290262
1484.9,6,13,379356
1221.6,2,24,185451
1600.4,6,29,370257
1550.3,3,28,318405
537.8,1,16,108607
420.5,3,34,131929
1740.3,3,6,379208
1026.0,4,21,270002
2173.4,4,49,401607
1783.6,2,30,315337
595.6,6,7,228022
1041.2,2,31,207586
1507.9,5,41,314469
1199.2,6,16,333164
